id,predict_0,predict_1,predict_2
210,0.2,0.5,0.3
211,0.9,0.0,0.1
214,1.0,0.0,0.0
215,0.3,0.7,0.0
216,0.1,0.9,0.0
218,0.1,0.9,0.0
219,0.8,0.2,0.0
220,0.4,0.5,0.1
222,0.1,0.8,0.1
224,0.2,0.7,0.1
226,1.0,0.0,0.0
228,0.4,0.6,0.0
229,0.0,0.0,1.0
230,0.6,0.4,0.0
231,0.7,0.3,0.0
232,1.0,0.0,0.0
233,1.0,0.0,0.0
235,1.0,0.0,0.0
236,1.0,0.0,0.0
237,0.6,0.2,0.2
241,0.6,0.4,0.0
244,0.8,0.2,0.0
245,0.7,0.3,0.0
246,0.7,0.3,0.0
249,0.2,0.8,0.0
250,0.3,0.4,0.3
252,0.2,0.8,0.0
253,0.0,0.0,1.0
254,0.8,0.1,0.1
255,0.5,0.5,0.0
258,1.0,0.0,0.0
261,0.2,0.7,0.1
264,0.0,0.0,1.0
267,0.2,0.7,0.1
268,0.3,0.7,0.0
271,0.8,0.2,0.0
273,1.0,0.0,0.0
276,1.0,0.0,0.0
277,0.8,0.2,0.0
278,0.8,0.2,0.0
280,1.0,0.0,0.0
281,0.8,0.2,0.0
282,0.9,0.1,0.0
283,0.5,0.1,0.4
285,0.6,0.4,0.0
286,1.0,0.0,0.0
287,0.4,0.5,0.1
288,0.9,0.0,0.1
289,1.0,0.0,0.0
291,0.0,0.1,0.9
294,0.3,0.5,0.2
298,0.6,0.4,0.0
301,1.0,0.0,0.0
303,1.0,0.0,0.0
304,1.0,0.0,0.0
305,0.6,0.4,0.0
307,0.4,0.3,0.3
308,0.5,0.3,0.2
309,0.5,0.2,0.3
310,0.1,0.7,0.2
311,0.8,0.2,0.0
312,0.1,0.6,0.3
314,1.0,0.0,0.0
316,0.9,0.1,0.0
318,1.0,0.0,0.0
322,0.3,0.5,0.2
324,0.9,0.1,0.0
325,0.5,0.0,0.5
326,0.8,0.2,0.0
328,0.9,0.1,0.0
329,0.6,0.3,0.1
330,1.0,0.0,0.0
331,1.0,0.0,0.0
332,1.0,0.0,0.0
333,0.2,0.8,0.0
335,0.9,0.1,0.0
336,0.9,0.1,0.0
337,0.4,0.6,0.0
340,0.0,0.1,0.9
342,0.0,0.1,0.9
344,1.0,0.0,0.0
346,1.0,0.0,0.0
347,1.0,0.0,0.0
349,1.0,0.0,0.0
351,0.7,0.3,0.0
352,1.0,0.0,0.0
353,0.9,0.1,0.0
354,0.5,0.5,0.0
356,1.0,0.0,0.0
359,0.2,0.8,0.0
361,0.9,0.1,0.0
362,1.0,0.0,0.0
365,0.9,0.1,0.0
366,0.7,0.3,0.0
367,0.2,0.8,0.0
368,1.0,0.0,0.0
369,0.0,0.9,0.1
370,0.0,1.0,0.0
372,0.5,0.5,0.0
374,1.0,0.0,0.0
375,0.6,0.2,0.2
376,0.0,0.7,0.3
378,0.1,0.9,0.0
380,1.0,0.0,0.0
382,1.0,0.0,0.0
383,1.0,0.0,0.0
384,0.9,0.1,0.0
386,0.6,0.1,0.3
388,1.0,0.0,0.0
389,0.7,0.1,0.2
390,0.9,0.1,0.0
393,0.8,0.0,0.2
394,0.5,0.1,0.4
395,0.4,0.5,0.1
396,0.0,0.1,0.9
398,0.7,0.3,0.0
399,0.4,0.5,0.1
401,0.7,0.2,0.1
402,1.0,0.0,0.0
404,1.0,0.0,0.0
405,1.0,0.0,0.0
407,0.4,0.6,0.0
410,0.9,0.1,0.0
414,0.2,0.8,0.0
416,0.5,0.3,0.2
418,0.9,0.1,0.0
419,1.0,0.0,0.0
422,1.0,0.0,0.0
423,1.0,0.0,0.0
425,1.0,0.0,0.0
426,0.9,0.1,0.0
427,1.0,0.0,0.0
428,0.2,0.8,0.0
431,0.9,0.1,0.0
433,0.6,0.4,0.0
434,1.0,0.0,0.0
435,1.0,0.0,0.0
436,1.0,0.0,0.0
440,0.7,0.3,0.0
441,0.0,0.2,0.8
442,0.8,0.1,0.1
443,1.0,0.0,0.0
445,0.2,0.8,0.0
448,0.0,0.0,1.0
451,0.4,0.6,0.0
454,1.0,0.0,0.0
456,1.0,0.0,0.0
457,0.0,0.1,0.9
458,0.1,0.3,0.6
459,0.9,0.1,0.0
460,0.0,0.4,0.6
461,0.4,0.6,0.0
463,0.1,0.9,0.0
464,0.8,0.2,0.0
467,0.8,0.0,0.2
468,0.9,0.1,0.0
471,0.9,0.1,0.0
473,0.1,0.2,0.7
475,1.0,0.0,0.0
476,0.1,0.3,0.6
478,0.1,0.3,0.6
481,0.4,0.6,0.0
482,1.0,0.0,0.0
483,0.2,0.8,0.0
485,1.0,0.0,0.0
490,1.0,0.0,0.0
493,1.0,0.0,0.0
494,1.0,0.0,0.0
508,0.1,0.9,0.0
509,1.0,0.0,0.0
510,1.0,0.0,0.0
511,1.0,0.0,0.0
512,0.2,0.8,0.0
513,0.1,0.4,0.5
514,1.0,0.0,0.0
516,0.7,0.3,0.0
517,0.1,0.6,0.3
518,0.5,0.5,0.0
520,0.3,0.4,0.3
521,0.6,0.4,0.0
522,0.9,0.1,0.0
523,0.4,0.5,0.1
524,0.7,0.3,0.0
525,0.4,0.6,0.0
526,0.0,0.6,0.4
527,0.7,0.3,0.0
528,0.2,0.7,0.1
529,0.9,0.1,0.0
530,0.3,0.4,0.3
531,1.0,0.0,0.0
534,0.5,0.5,0.0
535,0.1,0.9,0.0
536,1.0,0.0,0.0
537,0.0,1.0,0.0
538,1.0,0.0,0.0
539,0.4,0.1,0.5
540,1.0,0.0,0.0
542,0.5,0.5,0.0
545,0.6,0.4,0.0
546,0.2,0.8,0.0
547,1.0,0.0,0.0
548,0.1,0.9,0.0
551,1.0,0.0,0.0
554,0.4,0.5,0.1
556,0.4,0.3,0.3
557,0.4,0.6,0.0
559,1.0,0.0,0.0
560,0.7,0.1,0.2
562,1.0,0.0,0.0
563,0.4,0.3,0.3
564,1.0,0.0,0.0
565,1.0,0.0,0.0
566,0.2,0.0,0.8
567,0.6,0.1,0.3
568,0.8,0.2,0.0
571,0.1,0.5,0.4
572,0.7,0.3,0.0
573,0.8,0.2,0.0
574,0.9,0.1,0.0
577,1.0,0.0,0.0
578,0.9,0.1,0.0
579,1.0,0.0,0.0
582,0.0,0.0,1.0
584,0.0,1.0,0.0
586,0.7,0.1,0.2
587,0.7,0.2,0.1
589,0.5,0.4,0.1
590,0.7,0.3,0.0
591,1.0,0.0,0.0
592,0.1,0.0,0.9
593,0.0,1.0,0.0
595,0.3,0.5,0.2
596,0.9,0.1,0.0
597,0.1,0.9,0.0
598,1.0,0.0,0.0
600,1.0,0.0,0.0
602,1.0,0.0,0.0
606,0.8,0.0,0.2
607,0.9,0.1,0.0
609,0.5,0.5,0.0
610,0.0,1.0,0.0
611,0.0,0.8,0.2
612,0.7,0.3,0.0
613,1.0,0.0,0.0
614,1.0,0.0,0.0
617,0.8,0.1,0.1
619,0.3,0.5,0.2
620,0.5,0.0,0.5
621,0.4,0.6,0.0
625,0.1,0.6,0.3
627,1.0,0.0,0.0
628,0.8,0.1,0.1
629,0.2,0.7,0.1
631,0.1,0.2,0.7
632,0.4,0.5,0.1
633,1.0,0.0,0.0
635,0.3,0.5,0.2
639,0.6,0.4,0.0
641,0.6,0.4,0.0
642,0.2,0.8,0.0
643,0.0,0.1,0.9
644,0.8,0.2,0.0
645,0.5,0.5,0.0
647,0.8,0.1,0.1
648,1.0,0.0,0.0
649,0.5,0.5,0.0
650,0.5,0.5,0.0
652,0.3,0.0,0.7
653,0.5,0.5,0.0
654,0.0,1.0,0.0
655,0.3,0.6,0.1
658,0.4,0.3,0.3
659,1.0,0.0,0.0
661,0.5,0.5,0.0
664,0.1,0.2,0.7
666,0.4,0.6,0.0
667,1.0,0.0,0.0
668,1.0,0.0,0.0
669,1.0,0.0,0.0
670,0.9,0.1,0.0
671,1.0,0.0,0.0
672,1.0,0.0,0.0
673,0.0,0.4,0.6
674,0.9,0.1,0.0
675,0.2,0.1,0.7
676,0.3,0.7,0.0
677,0.4,0.6,0.0
685,0.4,0.1,0.5
686,1.0,0.0,0.0
688,1.0,0.0,0.0
689,0.3,0.4,0.3
690,0.1,0.9,0.0
692,1.0,0.0,0.0
694,0.1,0.9,0.0
695,1.0,0.0,0.0
696,0.1,0.4,0.5
697,0.0,0.1,0.9
699,0.4,0.6,0.0
700,0.1,0.9,0.0
701,0.5,0.5,0.0
704,0.9,0.1,0.0
705,0.8,0.2,0.0
706,0.4,0.6,0.0
707,0.8,0.2,0.0
708,0.0,0.2,0.8
709,0.7,0.3,0.0
710,0.1,0.2,0.7
711,0.6,0.4,0.0
712,1.0,0.0,0.0
713,0.2,0.8,0.0
717,1.0,0.0,0.0
718,0.9,0.1,0.0
719,0.3,0.1,0.6
723,0.7,0.3,0.0
724,1.0,0.0,0.0
725,0.5,0.4,0.1
726,0.6,0.4,0.0
728,0.0,1.0,0.0
729,0.1,0.8,0.1
730,0.9,0.1,0.0
735,0.5,0.5,0.0
736,0.4,0.4,0.2
737,0.6,0.0,0.4
738,0.9,0.1,0.0
739,1.0,0.0,0.0
743,0.4,0.1,0.5
744,0.9,0.1,0.0
746,0.9,0.1,0.0
749,0.7,0.3,0.0
750,0.5,0.0,0.5
751,0.0,0.9,0.1
753,1.0,0.0,0.0
754,0.4,0.6,0.0
756,1.0,0.0,0.0
757,1.0,0.0,0.0
758,0.7,0.3,0.0
759,0.4,0.5,0.1
760,0.6,0.4,0.0
761,0.1,0.9,0.0
762,0.3,0.7,0.0
763,1.0,0.0,0.0
764,0.9,0.1,0.0
765,0.5,0.4,0.1
767,1.0,0.0,0.0
770,0.6,0.3,0.1
771,0.5,0.2,0.3
773,0.4,0.5,0.1
774,1.0,0.0,0.0
775,0.6,0.4,0.0
776,0.1,0.1,0.8
779,1.0,0.0,0.0
781,1.0,0.0,0.0
782,0.0,0.2,0.8
783,0.4,0.6,0.0
785,1.0,0.0,0.0
786,1.0,0.0,0.0
790,0.1,0.1,0.8
791,1.0,0.0,0.0
792,0.8,0.2,0.0
793,1.0,0.0,0.0
798,0.1,0.7,0.2
799,0.7,0.3,0.0
800,1.0,0.0,0.0
801,1.0,0.0,0.0
802,0.8,0.0,0.2
803,0.6,0.4,0.0
804,1.0,0.0,0.0
805,0.0,1.0,0.0
806,0.6,0.3,0.1
807,0.5,0.5,0.0
808,0.8,0.2,0.0
814,0.8,0.0,0.2
815,1.0,0.0,0.0
816,0.1,0.9,0.0
817,1.0,0.0,0.0
819,0.9,0.1,0.0
820,1.0,0.0,0.0
823,0.5,0.5,0.0
824,0.6,0.4,0.0
825,0.8,0.2,0.0
826,1.0,0.0,0.0
828,0.1,0.9,0.0
829,1.0,0.0,0.0
830,1.0,0.0,0.0
832,0.6,0.4,0.0
833,0.0,0.8,0.2
834,0.1,0.6,0.3
835,0.3,0.1,0.6
837,1.0,0.0,0.0
838,0.8,0.2,0.0
842,1.0,0.0,0.0
844,0.4,0.6,0.0
846,0.0,0.1,0.9
847,0.0,0.9,0.1
848,1.0,0.0,0.0
849,1.0,0.0,0.0
851,0.9,0.1,0.0
852,1.0,0.0,0.0
854,0.7,0.1,0.2
857,0.6,0.4,0.0
860,0.5,0.5,0.0
861,0.1,0.9,0.0
862,0.6,0.4,0.0
863,0.8,0.0,0.2
864,1.0,0.0,0.0
865,0.5,0.5,0.0
867,0.2,0.8,0.0
868,1.0,0.0,0.0
872,0.2,0.4,0.4
875,0.3,0.3,0.4
876,1.0,0.0,0.0
877,0.0,0.7,0.3
879,1.0,0.0,0.0
880,1.0,0.0,0.0
882,0.7,0.3,0.0
884,0.0,1.0,0.0
887,1.0,0.0,0.0
889,1.0,0.0,0.0
890,0.1,0.7,0.2
891,1.0,0.0,0.0
894,0.9,0.0,0.1
895,0.6,0.4,0.0
898,1.0,0.0,0.0
899,1.0,0.0,0.0
904,0.6,0.4,0.0
907,0.9,0.1,0.0
908,0.0,0.1,0.9
910,0.7,0.1,0.2
911,0.4,0.6,0.0
913,1.0,0.0,0.0
915,0.8,0.2,0.0
916,0.6,0.4,0.0
919,1.0,0.0,0.0
921,0.9,0.1,0.0
923,0.2,0.8,0.0
925,0.9,0.1,0.0
927,0.0,0.9,0.1
930,1.0,0.0,0.0
931,1.0,0.0,0.0
932,1.0,0.0,0.0
933,0.0,0.8,0.2
934,0.2,0.8,0.0
935,0.0,0.0,1.0
936,1.0,0.0,0.0
937,0.7,0.2,0.1
939,0.0,0.5,0.5
940,0.7,0.3,0.0
941,0.8,0.2,0.0
942,0.8,0.2,0.0
944,1.0,0.0,0.0
945,1.0,0.0,0.0
947,0.1,0.3,0.6
950,1.0,0.0,0.0
951,0.6,0.4,0.0
953,0.6,0.4,0.0
955,0.1,0.9,0.0
956,0.7,0.3,0.0
960,0.5,0.5,0.0
962,1.0,0.0,0.0
963,0.6,0.4,0.0
964,1.0,0.0,0.0
965,0.0,0.1,0.9
966,1.0,0.0,0.0
970,0.5,0.5,0.0
973,1.0,0.0,0.0
974,1.0,0.0,0.0
976,1.0,0.0,0.0
977,0.5,0.4,0.1
979,0.7,0.3,0.0
981,0.8,0.2,0.0
982,1.0,0.0,0.0
983,1.0,0.0,0.0
985,0.8,0.2,0.0
986,0.7,0.2,0.1
987,0.3,0.7,0.0
990,0.9,0.1,0.0
993,0.6,0.4,0.0
994,1.0,0.0,0.0
995,0.9,0.1,0.0
996,0.8,0.2,0.0
997,0.0,1.0,0.0
1000,0.1,0.9,0.0
1001,0.8,0.2,0.0
1004,0.1,0.8,0.1
1007,0.4,0.4,0.2
1008,0.7,0.3,0.0
1009,0.6,0.4,0.0
1010,1.0,0.0,0.0
1011,1.0,0.0,0.0
1012,1.0,0.0,0.0
1013,1.0,0.0,0.0
1016,1.0,0.0,0.0
1017,1.0,0.0,0.0
1018,0.0,0.6,0.4
1021,1.0,0.0,0.0
1023,1.0,0.0,0.0
1024,0.9,0.1,0.0
1025,0.4,0.6,0.0
1026,0.7,0.3,0.0
1027,0.7,0.3,0.0
1029,1.0,0.0,0.0
1032,0.6,0.4,0.0
1033,0.9,0.1,0.0
1034,0.8,0.2,0.0
1036,0.6,0.4,0.0
1037,0.9,0.1,0.0
1038,0.0,1.0,0.0
1039,0.8,0.2,0.0
1041,1.0,0.0,0.0
1042,0.8,0.2,0.0
1043,0.6,0.4,0.0
1045,1.0,0.0,0.0
1049,0.9,0.1,0.0
1052,1.0,0.0,0.0
1053,0.3,0.7,0.0
1055,1.0,0.0,0.0
1056,0.4,0.6,0.0
1057,0.8,0.2,0.0
1058,0.6,0.4,0.0
1059,0.8,0.2,0.0
1060,0.6,0.4,0.0
1061,0.0,0.4,0.6
1062,0.6,0.4,0.0
1063,0.2,0.7,0.1
1066,0.8,0.2,0.0
1067,1.0,0.0,0.0
1068,0.6,0.4,0.0
1073,0.2,0.0,0.8
1074,0.3,0.7,0.0
1075,0.7,0.3,0.0
1076,0.7,0.2,0.1
1078,1.0,0.0,0.0
1081,1.0,0.0,0.0
1082,0.8,0.0,0.2
1083,1.0,0.0,0.0
1084,1.0,0.0,0.0
1088,0.7,0.2,0.1
1089,0.9,0.1,0.0
1091,0.3,0.7,0.0
1092,1.0,0.0,0.0
1093,0.5,0.5,0.0
1095,1.0,0.0,0.0
1096,0.5,0.5,0.0
1099,0.5,0.5,0.0
1100,1.0,0.0,0.0
1106,0.1,0.5,0.4
1109,0.3,0.7,0.0
1113,1.0,0.0,0.0
1114,0.9,0.1,0.0
1119,0.9,0.1,0.0
1121,0.9,0.1,0.0
1122,0.9,0.1,0.0
1123,1.0,0.0,0.0
1124,0.9,0.1,0.0
1125,0.0,0.8,0.2
1127,0.0,0.9,0.1
1128,1.0,0.0,0.0
1129,1.0,0.0,0.0
1130,0.5,0.5,0.0
1133,0.4,0.6,0.0
1135,0.5,0.5,0.0
1138,0.1,0.2,0.7
1139,0.6,0.4,0.0
1140,0.2,0.4,0.4
1141,1.0,0.0,0.0
1145,1.0,0.0,0.0
1146,0.8,0.2,0.0
1147,0.9,0.1,0.0
1149,0.7,0.3,0.0
1150,1.0,0.0,0.0
1151,0.7,0.3,0.0
1153,0.1,0.1,0.8
1155,0.1,0.9,0.0
1156,0.1,0.9,0.0
1157,0.9,0.0,0.1
1158,0.6,0.4,0.0
1160,1.0,0.0,0.0
1161,0.5,0.5,0.0
1163,0.7,0.2,0.1
1167,1.0,0.0,0.0
1168,0.0,1.0,0.0
1169,0.1,0.8,0.1
1170,0.0,0.0,1.0
1173,0.8,0.2,0.0
1174,0.2,0.1,0.7
1175,0.8,0.2,0.0
1176,0.8,0.2,0.0
1178,0.7,0.0,0.3
1179,1.0,0.0,0.0
1180,1.0,0.0,0.0
1181,1.0,0.0,0.0
1182,0.3,0.7,0.0
1183,0.9,0.1,0.0
1185,1.0,0.0,0.0
1186,1.0,0.0,0.0
1187,1.0,0.0,0.0
1188,0.8,0.2,0.0
1189,1.0,0.0,0.0
1190,0.9,0.1,0.0
1191,0.1,0.1,0.8
1192,0.0,1.0,0.0
1195,0.8,0.0,0.2
1198,1.0,0.0,0.0
1199,1.0,0.0,0.0
1200,0.8,0.2,0.0
1201,0.0,0.5,0.5
1202,0.9,0.1,0.0
1204,1.0,0.0,0.0
1206,0.8,0.0,0.2
1208,1.0,0.0,0.0
1209,1.0,0.0,0.0
1212,1.0,0.0,0.0
1219,0.5,0.5,0.0
1220,0.0,1.0,0.0
1221,0.1,0.9,0.0
1224,0.9,0.1,0.0
1227,1.0,0.0,0.0
1229,0.6,0.4,0.0
1230,0.7,0.3,0.0
1231,0.1,0.9,0.0
1232,1.0,0.0,0.0
1233,0.1,0.1,0.8
1234,0.3,0.4,0.3
1237,0.9,0.1,0.0
1238,1.0,0.0,0.0
1240,0.4,0.6,0.0
1243,0.5,0.5,0.0
1245,0.8,0.1,0.1
1246,0.3,0.6,0.1
1249,0.9,0.1,0.0
1250,0.9,0.1,0.0
1252,0.2,0.7,0.1
1253,0.2,0.1,0.7
1254,0.9,0.1,0.0
1256,0.9,0.1,0.0
1259,0.0,0.1,0.9
1260,0.9,0.1,0.0
1261,1.0,0.0,0.0
1263,1.0,0.0,0.0
1267,0.3,0.7,0.0
1268,1.0,0.0,0.0
1270,1.0,0.0,0.0
1272,0.8,0.2,0.0
1273,1.0,0.0,0.0
1275,0.4,0.4,0.2
1276,1.0,0.0,0.0
1277,0.1,0.9,0.0
1278,0.5,0.4,0.1
1279,1.0,0.0,0.0
1280,0.7,0.3,0.0
1281,1.0,0.0,0.0
1285,0.9,0.1,0.0
1286,0.9,0.0,0.1
1287,1.0,0.0,0.0
1288,1.0,0.0,0.0
1289,1.0,0.0,0.0
1290,1.0,0.0,0.0
1291,0.5,0.5,0.0
1292,0.8,0.2,0.0
1293,1.0,0.0,0.0
1294,0.2,0.7,0.1
1297,0.7,0.3,0.0
1298,0.1,0.9,0.0
1300,0.8,0.2,0.0
1301,1.0,0.0,0.0
1302,1.0,0.0,0.0
1303,0.2,0.6,0.2
1304,0.7,0.3,0.0
1305,0.1,0.5,0.4
1306,0.8,0.2,0.0
1307,0.3,0.6,0.1
1311,1.0,0.0,0.0
1313,0.4,0.1,0.5
1315,0.6,0.4,0.0
1316,1.0,0.0,0.0
1317,0.6,0.2,0.2
1319,0.1,0.9,0.0
1322,0.4,0.4,0.2
1323,0.3,0.7,0.0
1325,1.0,0.0,0.0
1326,0.0,0.3,0.7
1327,0.8,0.2,0.0
1328,1.0,0.0,0.0
1329,0.2,0.8,0.0
1330,0.4,0.6,0.0
1331,0.0,0.2,0.8
1332,0.6,0.4,0.0
1333,1.0,0.0,0.0
1334,0.2,0.8,0.0
1335,1.0,0.0,0.0
1336,0.9,0.1,0.0
1338,0.3,0.5,0.2
1339,0.0,0.0,1.0
1340,1.0,0.0,0.0
1344,0.4,0.6,0.0
1345,0.3,0.0,0.7
1346,0.0,1.0,0.0
1347,0.9,0.1,0.0
1348,0.6,0.4,0.0
1350,1.0,0.0,0.0
1353,1.0,0.0,0.0
1354,0.9,0.1,0.0
1356,1.0,0.0,0.0
1358,0.3,0.7,0.0
1359,1.0,0.0,0.0
1360,1.0,0.0,0.0
1361,0.9,0.1,0.0
1362,0.0,0.8,0.2
1363,0.3,0.3,0.4
1364,1.0,0.0,0.0
1365,1.0,0.0,0.0
1366,0.5,0.5,0.0
1368,0.0,0.0,1.0
1369,0.4,0.6,0.0
1370,0.3,0.7,0.0
1371,0.1,0.9,0.0
1372,0.1,0.6,0.3
1374,1.0,0.0,0.0
1375,0.9,0.1,0.0
1376,0.0,0.6,0.4
1377,0.6,0.4,0.0
1384,1.0,0.0,0.0
1386,0.5,0.5,0.0
1388,1.0,0.0,0.0
1390,0.3,0.7,0.0
1391,1.0,0.0,0.0
1392,1.0,0.0,0.0
1393,0.2,0.8,0.0
1394,0.7,0.1,0.2
1396,0.9,0.1,0.0
1403,1.0,0.0,0.0
1404,1.0,0.0,0.0
1407,1.0,0.0,0.0
1408,1.0,0.0,0.0
1410,0.4,0.6,0.0
1411,0.9,0.1,0.0
1413,0.9,0.1,0.0
1414,1.0,0.0,0.0
1417,0.1,0.0,0.9
1419,1.0,0.0,0.0
1420,0.2,0.5,0.3
1422,1.0,0.0,0.0
1426,1.0,0.0,0.0
1427,0.8,0.2,0.0
1429,0.1,0.9,0.0
1431,1.0,0.0,0.0
1432,1.0,0.0,0.0
1435,0.9,0.1,0.0
1437,0.1,0.0,0.9
1439,1.0,0.0,0.0
1440,0.2,0.8,0.0
1442,0.8,0.2,0.0
1443,0.9,0.1,0.0
1445,1.0,0.0,0.0
1448,0.3,0.7,0.0
1450,1.0,0.0,0.0
1452,0.5,0.4,0.1
1453,0.6,0.3,0.1
1454,1.0,0.0,0.0
1458,1.0,0.0,0.0
1459,1.0,0.0,0.0
1460,1.0,0.0,0.0
1461,0.3,0.6,0.1
1462,0.8,0.2,0.0
1464,0.5,0.5,0.0
1465,0.2,0.5,0.3
1466,0.9,0.1,0.0
1467,0.5,0.0,0.5
1468,1.0,0.0,0.0
1469,0.9,0.1,0.0
1471,0.9,0.1,0.0
1474,0.1,0.3,0.6
1475,0.7,0.3,0.0
1477,0.9,0.0,0.1
1480,0.5,0.5,0.0
1481,0.2,0.8,0.0
1483,0.6,0.4,0.0
1484,1.0,0.0,0.0
1486,1.0,0.0,0.0
1487,0.6,0.2,0.2
1489,1.0,0.0,0.0
1491,0.2,0.8,0.0
1493,0.3,0.7,0.0
1494,1.0,0.0,0.0
1496,0.1,0.2,0.7
1497,0.6,0.1,0.3
1498,0.2,0.3,0.5
1502,0.0,0.5,0.5
1505,0.6,0.4,0.0
1506,1.0,0.0,0.0
1507,0.7,0.3,0.0
1508,0.0,0.0,1.0
1510,1.0,0.0,0.0
1511,0.0,0.1,0.9
1512,1.0,0.0,0.0
1514,0.8,0.2,0.0
1515,0.2,0.8,0.0
1516,0.4,0.6,0.0
1518,0.9,0.1,0.0
1519,1.0,0.0,0.0
1520,1.0,0.0,0.0
1521,0.6,0.4,0.0
1522,0.2,0.8,0.0
1524,0.6,0.4,0.0
1525,0.4,0.6,0.0
1526,0.1,0.9,0.0
1531,0.8,0.2,0.0
1532,1.0,0.0,0.0
1535,0.9,0.1,0.0
1536,0.5,0.0,0.5
1539,0.5,0.5,0.0
1541,0.6,0.2,0.2
1545,0.8,0.2,0.0
1549,1.0,0.0,0.0
1550,1.0,0.0,0.0
1551,0.4,0.5,0.1
1552,1.0,0.0,0.0
1554,1.0,0.0,0.0
1558,0.9,0.1,0.0
1559,1.0,0.0,0.0
1560,0.5,0.5,0.0
1561,1.0,0.0,0.0
1562,0.9,0.1,0.0
1563,0.4,0.4,0.2
1564,1.0,0.0,0.0
1567,1.0,0.0,0.0
1569,0.3,0.7,0.0
1571,0.5,0.4,0.1
1573,0.4,0.1,0.5
1575,0.7,0.3,0.0
1580,1.0,0.0,0.0
1581,0.9,0.0,0.1
1584,1.0,0.0,0.0
1585,1.0,0.0,0.0
1588,0.9,0.1,0.0
1589,0.1,0.0,0.9
1590,0.0,0.3,0.7
1591,1.0,0.0,0.0
1592,0.8,0.2,0.0
1593,0.2,0.7,0.1
1594,1.0,0.0,0.0
1596,0.0,0.1,0.9
1597,0.6,0.2,0.2
1598,0.0,0.4,0.6
1599,0.5,0.4,0.1
1600,0.0,0.8,0.2
1601,0.2,0.8,0.0
1602,0.7,0.3,0.0
